slug,code_commune,nom_ville,date,auteur,note_moyenne,environnement,transports,securite,sante,sports_et_loisirs,culture,enseignement,commerces,qualite_de_vie,points_positifs,points_negatifs
grenoble,38185,Grenoble,17-02-2026,Dommagedupotentiel,2.25,3,,,,,,,,,"- Vue sur les montagnes, super terrain de jeu ! 
- Musées gratuits et bien dotés (étrangement pas fréquentés par le grenoblois de base) 
- De rares personnes généreuses et bienveillantes à dénicher 
- Vie associative et liberté associée 
- On connait rapidement tout le monde 
- Santé: de bons ostéo 
- Pas trop de pression sur les tenues vestimentaires...","... Mais on pousse à la médiocrité, si on est trop bien habillé on se fait insulter dans la rue ! 
- Hypercentre : assez calme, des gens qui gueulent le soir, ça pue la pisse, des tags partout, le patrimoine est dégradé systématiquement. La verdure est inexistante, du pavé du béton partout et des cages à verdure qui sèchent en été, pollution partout. 
- Reste de la ville : rodéos la nuit, explosions de mortiers ou de véhicules en feu, poubelles jetées par les fenêtres, véhicules taxi brousse, tout est dégradé, plus de verdure mais arrachée ou brulée, OQTF dealers et FDP qui rodent dans les rues. 
Malgré la municipalité anticapitaliste, on voit bien que tout est fait pour les bobos. Les quartiers du sud sont neufs mais dégradés par leurs ""occupants"" donc restent invivables. 
- Transports : éclatés au sol! jamais à l'heure, panneaux en panne, abris DEUGUEULASSES, bus et tram surchargés où si l'on dit à quelqu'un de couper son tel ou son enceinte à fond on risque la mort. Réseau mal étendu, appli foireuse, cher, mains au cul, coups de pieds dans les poussettes, ne pas tenter après 18h. La capitale du vélo ???? Jamais ! peu de passerelles, routes défoncées, pistes limitées aux beaux quartiers, VTT obligatoire. 
- Sécurité: inexistante, émotionnellement les cas sociaux sont partout même les communes alentour. Agressions la nuit, je ne conseille pas aux femmes de sortir seules, qui se déplacent à vélo pour éviter les bus taudis et de devoir s'arrêter. Go fast trottinettes ou en BMW partout. 
- Santé: pas de médecins traitants, on se rabat sur les consultations à distance. 
- Culture : très bonne offre mais réécriture du réel à la sauce extrême gauche. 
- Enseignement : disparate. 
- Les commerces : on ne trouve du bon pain qu'en hypercentre chez les bobos. Les pénuries sont courantes et la bouffe de qualité est exorbitante. En dehors de l'hypercentre, la fouille des sacs est systématique. 
- Infrastructures sportives : du moyen à très bon vite dégradé. 
 
Au final : Grenoble a tout pour être la capitale des Alpes, mais est au mains de 3 mafias : Italienne, DZ et politique ce qui la rend invivable, adieu ! 
 
 Adresse email invalide !!"
grenoble,38185,Grenoble,09-01-2026,ElTonio,5.50,7,,,,,,,,,"J'ai passé 6 mois à Grenoble pour un stage d'étude, et je peux dire qu'il y a du très bon comme du très mauvais 
-La ville a un décors magnifique grâce aux massifs montagneux et la vue depuis Bastille est magnifique 
-C'est une ville qui a une ADN très sportive, idéale pour les cyclistes, randonneurs et skieurs 
-Globalement une bonne ville étudiante avec des musées intéressants.","Maintenant le négatif 
-Malgré le décor la ville est factuellement moche, en partie parce qu'elle a été reconstruite suite à la seconde guerre mondiale, en laissant toute notion d'esthétisme 
-Les montagnes forment une cuvette qui accentue la chaleur l'été et accroit la pollution, et la ville est sale 
-J'ai pu y voir parmi les pires cité de France --> l'Arlequin et toute la zone d'Echirolles, et il y a beaucoup d'insécurité dans certaines zones (je ne dis pas ça à la légère, venant du 93), ce n'est pas près de s'améliorer avec le maire actuel."
grenoble,38185,Grenoble,21-10-2025,Kwijibo34,2.88,3,,,,,,,,,"Grandes écoles (Grenoble Ecole de Management) et université prestigieuse, grandes entreprises pour les Stages et alternance, transports plutôt bons (de là où je viens pas de tram et j'avoue bien aimer) mais bus et trams à éviter à certaines heures tout de même. Beaucoup de petits restaurants (et donc d'Afterwork en entreprise).","Insécurité constante, j'étais de passage pour un stage de 6 mois et je me suis fait agresser au bout de 2 mois, les 4 derniers mois étaient donc stressants. Police inefficace, j'ai porté plainte en ligne et me suis déplacé au commissariat pour rien (je n'ai jamais eu de retour, ni par mail, ni par téléphone), parcs de nuit qui sont de notoriété publique des zones de vols et d'agressions. Les femmes ont peur le soir / la nuit et doivent être raccompagnées… Pour la santé j'ai mis 2/10 car j'ai été malade au début de mon stage : je n'ai pas pu avoir de RDV, même sur Doctissimo, y a t-il une pénurie de médecins à Grenoble? Je n'ai vraiment pas compris. Côté environnement il y a quand même des pics de pollution avec des sortes de brouillards de pollution visibles."
grenoble,38185,Grenoble,04-10-2025,Adieu Grenoble,4.31,2,,,,,,,,,"- La montagne (si vous aimez ça) 
- Les nombreuses facs et écoles supérieures (si vous les fréquentez) 
- La gare très accessible pour se barrer de cette ville 
C'est à peu près tout.","Si vous n'êtes pas étudiant ou que vous ne bossez pas dans la tech/la recherche, Grenoble n'a honnêtement aucun intérêt. Tout est dit dans les commentaires précédents, inutile de rajouter quoi que ce soit. Évitez-vous ce taudis qui empire de jour en jour et réfléchissez à deux fois avant de vous installer ici."
grenoble,38185,Grenoble,16-09-2025,Francine,8.44,10,,,,,,,,,"C'est une ville magnifique, quand on regarde correctement. C'est une ville sportive, du matin au soir les Grenoblois courent ou font du vélo. Boire un petit verre sur une terrasse, profiter des musées souvent gratuits, ou monter à la bastille pour un moment de calme ou de sport. La ville est comme toutes les villes, mais il y a de très beaux espaces verts. Et surtout, les montagnes sont incroyables et motivent à se lever le matin.",Les habitants ne se rendent pas compte de la chance qu'ils ont.
dijon,21231,Dijon,06-06-2026,Math21310 goat,8.81,8,,,,,,,,,"Dijon est la meilleure ville !!! 
 
Entre culture avec tous les musées le palais des sports le stade Gaston Gérard, shopping avec la toison d'or et le centre ville, le chu pour la santé, les transport sont multiples. 
Les paysages sont sublimes, que cela soit en centre ville avec la place Darcy, la rue de la Liberté, la porte Guillaume, la cité de la gastronomie, la place de la Libération, l'église et la cathédrale ou la côte avec ses magnifiques vignes. 
La fac et les nombreux collèges, écoles et lycée pour l'éducation.","Mis à part les quartiers à risque, enfin tout cela est relatif, et la circulation qui peut être mauvaise aux heures de pointes, c'est la meilleure ville."
dijon,21231,Dijon,05-01-2026,gloubiboulga,7.44,8,,,,,,,,,"Dijon est une ville attractive et dynamique. Une offre culturelle riche, particulièrement en musique (événements électro, hip hop...). Centre ville très pittoresque et agréable à s'y promener. Un réseau de transports en commun qualitatif. De bonnes petites adresses culinaires notamment dans le secteur de la rue des Godrans. De nombreux biotopes relativement accessibles en voiture ou en train/car : vignoble de la Côte, Jura, Vallée de l'Ouche, Plateau de Langres...","Une métropole un peu trop écartée des grands axes (proche de la diagonale du vide) 
Certaines mentalités fermées, trop pudiques et méfiantes 
Loyers trop chers 
 
Bien pour les études mais pas pour y vivre sur le long terme."
dijon,21231,Dijon,14-12-2025,Catnip,7.75,10,,,,,,,,,"Ville avec des loyers peu élevés 
De jolis parcs à proximité 
Beau campus universitaire (ville parfaite pour un étudiant qui débute) 
Le tram relie facilement les points d'intérêts, beaucoup de pistes cyclables. 
Été tempéré 
Pas mal de restos 
Grand centre commercial la toison d'or 
Proche de l'Alsace, de Lyon et de la Suisse.","Stationnement payant partout ! Même dans les zones résidentielles 
Brouillard permanent de l'automne à l'hiver 
Températures basses l'hiver 
Manque d'activités pour les jeunes parfois en période hivernale 
Difficile de faire des rencontres pour les célibataires."
dijon,21231,Dijon,02-10-2025,Mehu,3.31,4,,,,,,,,,Il n'y a que les bobos qui peuvent apprécier Dijon.,"Les promenades sont dangereuses à cause des trottinettes et des vélos qui vont très vite et circulent sur tous les trottoirs même dans les zones piétonnes. 
On a l'impression d'être des plots qui permettent aux deux roues de faire du gymkhana. 
Le tram est bondé. 
Peu de commerces de proximité. 
Bien qu'il n'y ait que peu de circulation, celle ci est très difficile en voiture. 
À part le centre ville qui est très agréable, il y a des travaux partout et aucune identité dans les quartiers. 
La mairie protège les deux roues même si ceux ci deviennent très dangereux pour les piétons. 
Travaux et pollution omniprésents. 
Je pense déménager dès que l'occasion se présentera."
dijon,21231,Dijon,20-07-2025,Valla,5.94,5,,,,,,,,,"L'hyper centre est très joli, très bien conservé, c'est vraiment très agréable de se promener en centre ville. 
Paris assez proche, 3heures en voiture et 1h30 en TGV. 
Beaucoup de restaurants et de bars, Dijon est loin d'être une ville morte.","Climat très triste en hiver, de la pluie, de là grisaille, du brouillard et du froid pendant 7 mois. 
Les rues sont encore trop sales, moins qu'avant mais tout de même des efforts sont à faire à ce niveau-là. 
Petit à petit on voit un changement démographique dans la ville, ça commence à être très voyant."
dijon,21231,Dijon,15-03-2025,LosK,8.06,7,,,,,,,,,"Dijon est une très belle ville niveau patrimoine, on y trouve beaucoup de collèges et lycées et évidemment on a l'université de Bourgogne sinon niveau transports on peut aller où on veut même si il peut y avoir des retards,  il y a aussi beaucoup de loisirs comme des piscines, des gymnases.","Les points négatifs sont qu'il y a peu de verdure mais on possède un lac où on peut nager, le vrai défaut est la météo, en hiver on congèle et en été on crame. 
Peu de commerces, en particulier en centre ville. 
Niveau sécurité, si on habite dans certains quartiers de Dijon on est en sécurité mais il y a quelques quartiers à Dijon à éviter."
dijon,21231,Dijon,18-02-2025,Cocotte,3.00,3,,,,,,,,,"Dijon,  avec son centre-ville classé au patrimoine de l'UNESCO,  
Le Palais des Ducs qui est son emblème et la Tour Philippe le Bon. 
Ville étudiante. 
Proximité avec les vignobles.","La météo : Le climat peut être assez gris et pluvieux en hiver,  ce qui peut affecter l'ambiance de la ville pendant cette période. 
Le coût de la vie : Bien que plus abordable que d'autres grandes villes françaises,  le coût de la vie,  notamment pour le logement,  a tendance à augmenter. 
Un manque de diversité culturelle : Dijon pourrait offrir davantage de diversité dans ses événements culturels et son cadre urbain. 
Stationnement cher : Affecte tous les quartiers. 
Temps d'attente pour les spécialistes : Entre 8 et 12 mois pour des rendez-vous chez un dermatologue,  cardiologue,  etc. 
Propreté de la ville : Globalement assez sale. 
Urbanisation bétonnée : Manque d'identité dans plusieurs quartiers. 
Marché du travail peu attractif : Peu de sièges sociaux et emplois difficiles à trouver. 
Accès aux transports : Pas d'aéroport à moins de 2h,  et une gare vieillissante et peu accueillante. 
Disparition des commerces de proximité : Plusieurs quartiers en sont dépourvus,  réduisant l'animation locale."
dijon,21231,Dijon,31-01-2025,Wusq,8.63,6,,,,,,,,,"Ville magnifique avec secteur sauvegardé préservé,  architecture,  histoire. 
Métropole à fort rayonnement régional. 
Ville universitaire. 
Bonne prise en charge hospitalière au CHU,  plateau technique de pointe,  pas mal de médecin généraliste en ville. 
Haut niveau de vie global,  ville plutôt bourgeoise et nombreux CSP+. 
TGV rendant la ville de Dijon à 1h30 de Paris et de Lyon,  proximité de la Suisse,  des Alpes et du Massif Central. 
Morvan très proche pour une journée dans une nature sauvage. 
Ville de gastronomie,  nombreuses bonnes tables,  la Bourgogne est un bon terroir,  vins somptueux. 
Culturellement riche,  un superbe musée des beaux arts,  arts très présents,  auditorium,  zénith...","Ville globalement trop minérale en son centre, les beaux parcs sont quelques peu excentrés. 
Prix de l'immobilier globalement élevé. 
Certains quartiers où il y règne des actes de délinquance. 
 
 Adresse email invalide !!"
angers,49007,Angers,21-03-2026,Stevendeb,7.44,9,,,,,,,,,"Pour l'environnement c'est presque un sans faute si seulement il n'y avait pas de travaux à chaque coin de rue, si il faut changer la ville, faites le d'un coup sans toucher aux beaux paysages qu'offre la ville. 
Pour les transports je dirais que c'est normal, il y a des bouchons et des ânes sur la route comme partout. 
C'est vraiment une ville où il fait bon vivre mais...","Qu'est ce qu'on s'ennuie ! Ennuyeux à mourir. C'est une ville de retraités, j'ai carrément développer une phobie des vieux. 
Y'a rien à faire à part justement contempler les beaux paysages. 
Et tout se dégrade. 
Les soins, l'enseignement le niveau scolaire… la sécurité , les gens sont de plus en plus énervés. 
Je compte bien changer d'air."
angers,49007,Angers,27-12-2025,Grise,5.88,6,,,,,,,,,"Quelques belles bâtisses au centre ville, TGV.","La ville est saturée d'étudiants ; dés la nuit tombée, le centre vire à la cour de récréation géante où l'on braille et pisse sur les murs à la vue de tous. C'est un spectacle permanent. 
 
Côté humain, les gens tirent la tronche et vivent en vase clos. La ville est un enfer de béton, avec des verrues urbaines comme le boulevard Foch. Quant aux services, c'est le néant : des bus fantômes (un par heure le soir...) et une vie culturelle au point mort avec des bibliothèques portes closes ou minuscules."
